constituency_id,candidate_name,party_abbreviation,symbol_name,votes
PB-45,Mohammad Hayat Baloch,BNP-A,Camel,831 
PB-45,Nawab Shambazai,PML N,Tiger,665 
PB-45,Hafiz Nasir ud Din Zamurani,MMA,Book,205 
PB-45,Miran,Independent,Mobile Phone,199 
PB-45,Miran Khan,Independent,Ghulail,76 
PB-45,Bibi Malik Naz,Independent,Revolver,59 
PB-45,Manzoor Ahmed,Independent,Hammer,40 
PB-45,Zafar Ullah,Independent,Jug,10 
PB-45,Qadeer Ahmed,Independent,House,8 
PB-45,Sher Jan,Independent,Kettle,7 
PB-45,Muhammad Ismail Bulidai,Independent,Lock,- 
PB-45,Khalil Ahmed Bulidai,Independent,Mountain,- 
PB-32,Naseer Ahmed,BNP,Axe,6795 
PB-32,Molana Abdul Ghafoor Haideri,MMA,Book,4434 
PB-32,Khan Zaman,PMAP,Tree,3049 
PB-32,Muhammad Ashraf,Independent,Apple,2500 
PB-32,Fehmeeda Kausar,PTI,Bat,1350 
PB-32,Nawabzada Muzafar Ullah Shahwani,BAP,Cow,1257 
PB-32,Akhtar Rehman Shahwani,PPPP,Arrow,493 
PB-32,Hafeez Ullah,Independent,Mobile Phone,357 
PB-32,Yasmin Bibi Lehri,NP,Saw,337 
PB-32,Syed Muhammad Ibrahim Shah,JUI (Nazryat),Takhti,184 
PB-32,Sanaullah,JWP,Wheel,122 
PB-32,Zahida Laghari,BNM,Sickle,52 
PB-32,Liaqat Ali,Independent,Gun,27 
PB-32,Qadir Bakhsh Muhammad Hassani,Independent,Jeep,27 
PB-32,Bibi Saleha,ANP,Lantern,24 
PB-32,Muhammad Nawaz Shahwani,Independent,Bunch Of Grapes,20 
PB-32,Mir Muhammad Ulfat,Independent,Radio,13 
PB-32,Abdul Rehman,Independent,Lock,6 
PB-32,Munir Ahmed,PML,Tractor,4 
PB-32,Hamdullah,Independent,Sparrow,2 
PB-32,Malik Muhammad Yar,Independent,Hammer,- 
PB-32,Muhammad Arif,Independent,Wheel Chair,- 
PB-32,A Nawaz,Independent,Sheep,- 
PB-32,A Nawaz,BNP-A,Camel,- 
PB-32,Samiullah,Independent,Pencil,- 
PP-9,Chaudhary Sajid Mehmood,PTI,Bat,51524 
PP-9,Chaudhary Sarfaraz Ahmad Khan,PPPP,Arrow,29290 
PP-9,Raja Muhammad Hamid,PML N,Tiger,27510 
PP-9,RAJA FAISAL AZIZ BHATTI,Independent,Lock,22802 
PP-9,SYED DEWAN ALI SHAH BUKHARI,TLP,Crane,11842 
PP-9,Chaudhary Abid Hussain,MMA,Book,2158 
PP-9,MALIK MUHAMMAD MASOOD,Independent,Jeep,1066 
PP-9,WASEEM AHMED,TLI,Cannon,919 
PP-9,MALIK ABDUL SHAKEEL,Independent,Bucket,780 
PP-9,Riaz Mehmood Mughal,Independent,Telephone,161 
PP-9,Allah Ditta,MUMCP,Combat Aircraft,140 
PP-10,CH NISAR ALI KHAN,Independent,Jeep,53145 
PP-10,NASEER UL HUSNAIN SHAH,Independent,Lock,22263 
PP-10,NAVEED SULTANA,PTI,Bat,19247 
PP-10,MUHAMMAD AFZAL,Independent,Spade,17086 
PP-10,RAJA QAMAR UL ISLAM,PML N,Tiger,15314 
PP-10,Muhammad Abdul Latif Tayyeb,TLP,Crane,13669 
PP-10,Chaudhry Muhammad Kamran Ali Khan,Independent,Hammer,4325 
PP-10,CH MUHAMMAD AMEER AFZAL,PTI N,Batsman,4293 
PP-10,RAJA SHAFAKAT IQBAL,PST,Table Lamp,3336 
PP-10,KHALID MAHMOOD MIRZA,MMA,Book,2688 
PP-10,Pervez Akhtar Mirza,PPPP,Arrow,2171 
PP-10,SAFDAR ALI KHAN,Independent,Fire Engine,1166 
PP-10,Ali Akbar Chughtai,PJDP,Gavel,316 
PP-10,TARIQ BASHIR RAJA,Independent,Spoon,284 
PP-10,Riaz Ur Rehman Siddiqui,Independent,Mobile Phone,53 
PP-15,UMER TANVEER,PTI,Bat,38429 
PP-15,MALIK IFTIKHAR AHMED,PML N,Tiger,22263 
PP-15,TAHIR MEHMOOD,TLP,Crane,4082 
PP-15,Muhammad Javaid Iqbal Malik,PPPP,Arrow,1880 
PP-15,Khalid Mahmood Alvi,MMA,Book,1610 
PP-15,SHABBIR HUSSAIN,Independent,Jeep,1178 
PP-15,MALIK SHEHZAD YASIN,AATPK,Chair,1065 
PP-15,TAHIR IQBAL,PST,Table Lamp,510 
PP-15,NASIR ALI KHAN,Independent,Combat Tank,126 
PP-15,NASIR MEHMOOD,PAL,Hockey,126 
PP-15,Muhammad Abdul Kareem Khan,Independent,Bucket,19 
PP-24,AMMAR YASIR,PML,Tractor,81005 
PP-24,SHEHRYAR MALIK,PML N,Tiger,62804 
PP-24,ABDUL GHAFOOR,TLP,Crane,9753 
PP-24,FAISAL SHAH,Independent,Jeep,5699 
PP-24,MUHAMMAD HAMEED ULLAH,MMA,Book,1705 
PP-24,HASHIM KHAN,PPPP,Arrow,1008 
PP-24,MALIK AFTAB AHMAD,Independent,Bucket,120 
PP-12,WASIQ QAYYUM ABBASI,PTI,Bat,27351 
PP-12,MUHAMMAD MAQSOOD KHAN,MMA,Book,11369 
PP-12,CH NISAR ALI KHAN,Independent,Jeep,11099 
PP-12,FAISAL QAYYUM MALIK,PML N,Tiger,10369 
PP-12,SUFI ZAHOOR AHMAD SHAH,TLP,Crane,3889 
PP-12,RAJA ABID HUSSAIN,Independent,Pickup,2268 
PP-12,JAFFAR HUSSAIN SHAH,Independent,Bucket,1144 
PP-12,ASFAND YAR RAJA,PPPP,Arrow,887 
PP-12,MUDASSAR HUSSAIN,TLI,Cannon,245 
PP-12,PERVAIZ MASIH,Independent,Ox,199 
PP-12,Abdul Waheed,PTI N,Batsman,77 
PP-12,MUDASSAR HUSSAIN KHAN,PQYP,Peacock,43 
PP-12,SOHAIL AHMAD,Independent,Table,32 
PP-12,MUHAMMAD SALEEM NADEEM,Independent,Apple,29 
PP-12,FARYAL MASUD,ALPP,Hut,18 
PP-22,TANVEER ASLAM MALIK,PML N,Tiger,73104 
PP-22,TARIQ MEHMOOD AFZAL,PTI,Bat,70322 
PP-22,Raja Muhammad Rizwan,PPPP,Arrow,8105 
PP-22,HUSNAIN MEHMOOD SHAH,TLP,Crane,7016 
PP-22,ABDUL REHMAN,TLI,Cannon,796 
PP-22,MUSHTAQ SHOAIB,AATPK,Chair,728 
PP-22,MATLOOB ALAM,Independent,Jeep,451 
PP-22,SULTAN MUHAMMAD KHALID MUNEER NAWABI,Independent,Bucket,111 
PP-22,Chaudary Zain ul Abideen,Independent,Bowl,78 
PP-20,MALIK TAIMOOR MASOOD,PTI,Bat,40549 
PP-20,FAISAL IQBAL,Independent,Jeep,26134 
PP-20,Raja Muhammad Sarfaraz Asghar,PML N,Tiger,12793 
PP-20,MUHAMMAD ASLAM KHAN,TLP,Crane,7598 
PP-20,MUHAMMAD WAQAS KHAN,MMA,Book,3532 
PP-20,AMIR IQBAL,PPPP,Arrow,2616 
PP-20,MUHAMMAD SARWAR,Independent,Pickup,937 
PP-20,NADEEM GHAFOOR,Independent,Pencil,206 
PP-20,BABER MEHMOOD,Independent,Leaf,63 
PP-20,TARIQ MEHMOOD,PST,Table Lamp,52 
PP-20,AMJAD HUSSAIN SHAH,Independent,Mobile Phone,21 
PP-20,AHSAN ABDULLAH MALIK,ATP,Tyre,16 
PP-45,RANA ABDUL SATTAR,PML N,Tiger,53760 
PP-45,MALIK JAVEED GHIAS,PTI,Bat,35927 
PP-45,WAQAS HASSAN AWAN,TLP,Crane,11548 
PP-45,IJAZ AHMED,AATPK,Chair,1697 
PP-45,FAREED UD DIN,MMA,Book,1021 
PP-45,CH MUHAMMAD SHAKEEL,PPPP,Arrow,949 
PP-45,MUHAMMAD BABAR KHAN GHUMMAN,Independent,Bucket,718 
PP-18,EJAZ KHAN,PTI,Bat,44021 
PP-18,MALIK SHAKEEL AHMED AWAN,PML N,Tiger,33114 
PP-18,BABAR SULTAN JADOON,PPPP,Arrow,10200 
PP-18,MUHAMMAD SHAFIQ,TLP,Crane,8528 
PP-18,MUHAMMAD ZIA UR REHMAN AMAZAI,MMA,Book,3566 
PP-18,ZAHID KHAN,AATPK,Chair,609 
PP-18,KHAWAJA MUHAMMAD SHEHZAD BAIG,Independent,Jeep,201 
PP-14,MUHAMMAD BASHARAT RAJA,PTI,Bat,54098 
PP-14,Usama Choudary,PML N,Tiger,32837 
PP-14,MUHAMMAD WASEEM FARUKH,TLP,Crane,6761 
PP-14,RIZWAN AHMED,MMA,Book,5088 
PP-14,AGHA MUJEEB AHMED KHAN,PPPP,Arrow,1389 
PP-14,HAJI ZAFAR IQBAL,Independent,Jeep,826 
PP-14,SHABBIR ABBAS ABID,Independent,Tap,417 
PP-14,WASEEM AHMED,Independent,King,403 
PP-14,MUHAMMAD NASIR,Independent,Charpai,398 
PP-14,SHAZIA SAEED ABBASI,AATPK,Chair,337 
PP-14,Tuseef Ahmed,Independent,Butterfly,249 
PP-14,Raja Imran Hussain,Independent,Pencil,224 
PP-14,MUHAMMAD QASIM,Independent,Revolver,147 
PP-14,RASHID MEHMOOD,Independent,Gun,134 
PP-14,ZAFAR IQBAL,Independent,Bucket,74 
PP-14,SHAUKAT RASHEED BUTT,Independent,Cricket Stumps,64 
PP-49,BILAL AKBAR KHAN,PML N,Tiger,44148 
PP-49,RIFFAT JAVAID,PTI,Bat,17074 
PP-49,AFZAAL AHMAD,TLP,Crane,15977 
PP-49,MUHAMMAD WAKEEL KHAN MANJ,Independent,Rabbit,15380 
PP-49,HAFEEZ AHMED KHAN,Independent,Bucket,7510 
PP-49,GHULAM MUSTAFA,AATPK,Chair,4792 
PP-49,ZAHID MEHMOOD,Independent,Ox,733 
PP-49,BUSHRA PARVEEN,MMA,Book,420 
PP-49,MUHAMMAD IRFAN ABID,Independent,Jeep,85 
PP-49,MUHAMAMD ADNAN,PTI N,Batsman,68 
PP-2,Jahangir Khanzada,PML N,Tiger,45965 
PP-2,QAZI AHMED AKBAR,PTI,Bat,42879 
PP-2,CHANGAIZ KHAN,MMA,Book,17264 
PP-2,SYED TAHIR ALI SHAH,TLP,Crane,9699 
PP-2,AHMED KHANZADA,PPPP,Arrow,2936 
PP-2,LIAQAT MEHMOOD,Independent,Bucket,526 
PP-2,SHOUKAT HAYAT,PJDP,Gavel,409 
PP-17,FAYAZ UL HASAN CHOHAN,PTI,Bat,40919 
PP-17,ABDUL HANIF,PML N,Tiger,30349 
PP-17,RAZA AHMED SHAH,MMA,Book,8248 
PP-17,SHEIKH MUHAMMAD NADEEM,TLP,Crane,3859 
PP-17,DANISH ATTA,Independent,Bucket,364 
PP-17,MUHAMMAD AMEEN,APML,Eagle,145 
PP-17,NASARULLAH KHAN,PTI N,Batsman,122 
PP-17,GHULAM MUHAMMAD CHAUDRY,Independent,Jeep,92 
PP-17,ARIF MEHMOOD,TJP,Laptop,91 
PP-17,RAJA SAAD SHABIR AHMED SATTI,PFM,Date Tree,68 
PP-17,RAJA ABDUL HABIB,Independent,Sun Flower,29 
PP-17,MUHAMMAD ZIA UL HAQ ABBASI,Independent,Basket,25 
PP-3,TAHIR SADIQ,PTI,Bat,62337 
PP-3,ASIF ALI MALIK,PML N,Tiger,31076 
PP-3,Muhammad Riaz Khan,PPPP,Arrow,25329 
PP-3,RAHAT ALI KHAN,TLP,Crane,13595 
PP-3,TAJ UD DIN,MMA,Book,3628 
PP-3,IMRAN ALI KHAN,PJDP,Gavel,810 
PP-3,Muhammad Ashraf,PST,Table Lamp,368 
PP-13,AMJAD MEHMOOD CHAUDHRY,PTI,Bat,39824 
PP-13,CHAUDHRY SARFRAZ AFZAL,PML N,Tiger,12505 
PP-13,DAD KHAN,Independent,Jeep,5441 
PP-13,MUHAMMAD TAJ ABBASI,MMA,Book,5431 
PP-13,CH RIZWAN YOUNAS,TLP,Crane,4984 
PP-13,SYED NASIR HUSSAIN BUKHARI,PPPP,Arrow,620 
PP-13,SARDAR FAHEEM SALEEM,AATPK,Chair,389 
PP-13,CHAUDHRY ASIF ALI,Independent,Bucket,63 
PP-13,MUHAMMAD ZUBAIR ANWAR BAIG,PFP,Ship,56 
PP-13,DOST MUHAMMAD KHAN,Independent,Butterfly,22 
PP-5,MALIK JAMSHAID ALTAF,PTI,Bat,57136 
PP-5,MALIK BAHADUR YAR,PML N,Tiger,36086 
PP-5,SYED AHSAN MEHMOOD SHAH GILLANI,TLP,Crane,29163 
PP-5,SYED ABBAS MOHIUDDIN,Independent,Apple,12143 
PP-5,MANZAR AMIR,Independent,Fan,8028 
PP-5,MALIK HAROON RAMZAN,Independent,Pitcher,5633 
PP-5,RAZIQ DAD KHAN,MMA,Book,5190 
PP-5,DAUD ALAM,TLI,Cannon,814 
PP-5,NIAZ ALI MALIK,Independent,Bucket,399 
PP-5,KHURRUM SHEHZAD KHAN,MUMCP,Combat Aircraft,235 
PP-21,YASIR HUMAYUN,PTI,Bat,77425 
PP-21,SULTAN HAIDER ALI KHAN,PML N,Tiger,65456 
PP-21,SYED TASSADUQ MANZOOR,TLP,Crane,6477 
PP-21,Muhammad Ayub,AATPK,Chair,2321 
PP-21,Muhammad Amin,TLI,Cannon,552 
PP-21,RAJA USMAN HAROON,Independent,Jeep,177 
PP-21,WAQAR ALI,Independent,Sparrow,95 
PP-21,AAJ MUHAMMAD,PMAP,Tree,71 
PP-4,MALIK MUHAMMAD ANWAR,PTI,Bat,49589 
PP-4,SHER ALI KHAN,PML N,Tiger,40460 
PP-4,MALIK AMMANAT KHAN,TLP,Crane,39689 
PP-4,MALIK RIASAT ALI,Independent,Fan,18643 
PP-4,MUHAMMAD AKHTER,PPPP,Arrow,9834 
PP-26,ZAFAR IQBAL,PTI,Bat,64051 
PP-26,Chaudhry Lal Hussain,PML N,Tiger,41630 
PP-26,Chaudhary Saeed Iqbal,Independent,Bucket,14620 
PP-26,MALIK SHOUKAT HAYAT AWAN,TLP,Crane,13896 
PP-26,RAJA ZAFAR IQBAL,Independent,Jeep,4791 
PP-26,Chaudhary Kashif Islam,PPPP,Arrow,1872 
PP-26,Sikandar Azam,AATPK,Chair,951 
PP-26,HAMZA NAVEED,Independent,Sheep,830 
PP-26,MUHAMMAD JAMEEL,PJDP,Gavel,296 
PP-26,GULFARAZ AHMED,PSP,Dolphin,230 
PP-26,Mujahid Mehmood Babar,PTI (G),Racket,220 
PP-26,ASHFAQ AHMED,Independent,Charpai,173 
PP-26,Bilal Azhar Kayani,Independent,Aabshar(Water Fall),111 
PP-26,SAEEDA MEHNAZ,APML,Eagle,106 
PP-26,ABRAR HUSSAIN,Independent,Jug,76 
PP-7,RAJA SAGHEER AHMED,Independent,Bucket,44287 
PP-7,RAJA MUHAMMAD ALI,PML N,Tiger,42382 
PP-7,GHULAM MURTAZA SATTI,PTI,Bat,40332 
PP-7,MANSOOR ZAHOOR,TLP,Crane,15038 
PP-7,CHAUDHARY MOHAMMAD AYUB,PPPP,Arrow,9247 
PP-7,TANWIR AHMED,MMA,Book,2474 
PP-60,QAISER IQBAL,PML N,Tiger,43968 
PP-60,CHAUDHRY ZAFAR ULLAH CHEEMA,PTI,Bat,28106 
PP-60,LATIF ASGHAR KHAN,PPPP,Arrow,2629 
PP-60,ALI ASGHAR,Independent,Jug,1018 
PP-60,RIZWAN ZAFFAR CHEEMA,Independent,Ox,316 
PP-60,AYTZAZ IJAZ,Independent,Medal,286 
PP-60,MUHAMMAD SAEED JAVED,Independent,Apple,41 
PP-60,NISAR IQBAL,Independent,Pitcher,25 
PP-60,MUHAMAMD FAROOQ,Independent,Gun,- 
PP-60,MUHAMAMD RASHID NAVEED,TLP,Crane,- 
PP-60,MUHAMAMD ASIF ISMAIL GUJJAR,Independent,Sun Flower,- 
PP-60,CHAUDHRY ALI WAQEEL KHAN,Independent,Sewing Machine,- 
PP-60,HAFIZ MUHAMAMD ADNAN WARIS,AATPK,Chair,- 
PP-60,KHURRAM SHEHZAD,ALPP,Hut,- 
PP-60,USMAN ASHRAF SANDHU,Independent,Pencil,- 
PP-60,SARDAR AHMED SHER GUJJAR,Independent,Jeep,- 
PP-31,Saleem Sarwar Jaura,PTI,Bat,51054 
PP-31,IMRAN ZAFAR,PML N,Tiger,20447 
PP-31,Aurangzeb,Independent,Pitcher,13315 
PP-31,KASHIF HUSSAIN,TLP,Crane,9068 
PP-31,TARIQ SALEEM,MMA,Book,2519 
PP-31,Chauhdry Rizwan Ahmad,PPPP,Arrow,2389 
PP-31,HAFIZ ABD UR REHMAN,TLI,Cannon,1602 
PP-31,Javed Yaqoob,AATPK,Chair,955 
PP-31,ADNAN IQBAL,Independent,Ice Cream,914 
PP-31,Chauhdry Majid Hussain,Independent,Scooter,584 
PP-31,MUHAMMAD YOUSAF BUTT,Independent,Lock,492 
PP-31,JAZAN AZAM DAR,Independent,Sun Flower,363 
PP-31,ABDUL GHANI,Independent,Jeep,342 
PP-31,MIRZA MUHAMMAD NASEEM,Independent,Table,339 
PP-31,NAJEEB ULLAH,Independent,Bucket,250 
PP-31,MUHAMMAD TAKASSUR RAZA,Independent,Pickup,147 
PP-31,MUHAMMAD MOHSIN RAZA QADRI,PST,Table Lamp,97 
PP-31,KHALID ASGHAR,Independent,Pencil,90 
PP-31,Syed Shaukat Kamal,Independent,Gun,75 
PP-31,MUHAMMAD ASIF,PPP SB,Fist,64 
PP-31,ZEESHAN ZAIB,Independent,Goat,60 
PP-31,MUHAMMAD AFZAL,Independent,Apple,39 
PP-31,NASIR ALI,Independent,Fan,28 
PP-31,Imtiaz Ahmad Chauhdry,Independent,Cricket Stumps,22 
PP-34,Muhammad Arshad Chaudhary,PTI,Bat,58048 
PP-34,RAJA MUHAMMAD ASLAM KHAN,PML N,Tiger,50583 
PP-34,SYED SHAMIM RAZA,TLP,Crane,25636 
PP-34,NAEEM RAZA,Independent,Television,11069 
PP-34,MUNAZAR HUSSAIN,MMA,Book,3392 
PP-34,Sikandar Azam,AATPK,Chair,1585 
PP-34,ALI ASGHAR,Independent,Sheep,1157 
PP-34,EHSAN UL HAQ,PPPP,Arrow,1022 
PP-34,HAQ NAWAZ,Independent,Tonga,552 
PP-34,ASIF RAZA,Independent,Jeep,300 
PP-34,Abdul Maroof,Independent,Pencil,142 
PP-34,Raja Nadeem Nawaz,Independent,King,139 
PP-34,Muhammad Naeem Nawaz,Independent,Door,118 
PP-34,Nouman Ashraf Chaudhary,Independent,Ox,74 
PP-30,Parvez Elahi,PML,Tractor,75724 
PP-30,ZULFIQAR ALI WARRAICH,PML N,Tiger,29178 
PP-30,KHALID MEHMOOD,TLP,Crane,20297 
PP-30,GHULAM RASOOL,PPPP,Arrow,8293 
PP-30,SAJJAD ULLAH,AATPK,Chair,2375 
PP-30,MUHAMMAD ASAD,Independent,Scooter,1399 
PP-30,EHSAN ULLAH PRINCE,Independent,Sparrow,482 
PP-30,ZAFAR ULLAH KHAN,Independent,Jeep,361 
PP-30,Zaighum Abbas,Independent,Goat,166 
PP-30,Ch Qaisar Mehmood,Independent,Fan,84 
PP-30,CH IFTIKHAR AHMAD SAMMA,Independent,Jug,83 
PP-27,FAWAD AHMED,PTI,Bat,67003 
PP-27,NASIR MEHMOOD,PML N,Tiger,65237 
PP-27,Muhammad Farooq,TLP,Crane,15133 
PP-27,MUSHTAQ AHMED,Independent,Jeep,3917 
PP-27,SAQIB HAMID,Independent,Excavator,2688 
PP-27,NAWABZADA SYED SHAMS HAIDER,Independent,Pencil,2682 
PP-27,SYED ASIF HAIDER,PPPP,Arrow,2583 
PP-27,Ali Uz Zaman,Independent,Bucket,2058 
PP-27,SYED SALEEM RAZA,MMA,Book,442 
PP-27,Muhammad Shoaib Rasool Khokhar,Independent,Newspaper,339 
PP-27,JUMA KHAN,NP,Saw,303 
PP-27,FAISAL FAREED,Independent,Ox,300 
PP-27,NAEEM ASHRAF,FN-P,Unity,225 
PP-27,Dewaan Hashmat Hayat,Independent,Combat Tank,204 
PP-1,SYED YAWER ABBAS BUKHARI,PTI,Bat,39567 
PP-1,HAMEED AKBAR,Independent,Ox,24140 
PP-1,MUHAMMAD SALMAN SARWAR,PML N,Tiger,24007 
PP-1,UMAR ARSHAD,TLP,Crane,10803 
PP-1,Sardar Muhammad Nawaz Khan,Independent,Pitcher,5671 
PP-1,IRFAN JAFFAR,PPPP,Arrow,5487 
PP-1,Muhammad Iqbal,MMA,Book,5249 
PP-1,NOMAN KHAN,Independent,Pencil,216 
PP-8,Javed Kausar,PTI,Bat,48117 
PP-8,KHURRAM PERVEZ RAJA,PPPP,Arrow,42158 
PP-8,Chaudhary Muhammad Riaz,PML N,Tiger,34621 
PP-8,MUHAMMAD AJMAL QURESHI,TLP,Crane,11238 
PP-8,Raja Muhammad Jawwad,MMA,Book,2043 
PP-8,AFTAB AHMED,Independent,Lock,1463 
PP-8,MUHAMMAD SHAKEEL,TLI,Cannon,1408 
PP-8,RAJA MANZOOR HUSSAIN,PST,Table Lamp,559 
PP-8,Khurram Shahzad,MUMCP,Combat Aircraft,376 
PP-8,ZIAFAT HUSSAIN,Independent,Jeep,219 
PP-11,Chaudhry Muhammad Adnan,PTI,Bat,43079 
PP-11,RAJA ARSHAD MEHMOOD,PML N,Tiger,24052 
PP-11,Malik Azhar Aftab,TLP,Crane,3009 
PP-11,MUSARAT IQBAL ABBASI,MMA,Book,1835 
PP-11,NAEEM ASLAM KIYANI,PPPP,Arrow,1284 
PP-11,MUHAMMAD ADNAN YOUNAS,AATPK,Chair,625 
PP-11,Raja Qaiser Mujahid,Independent,Leaf,218 
PP-11,BABAR SOHAIL,Independent,Pencil,178 
PP-11,Ghulam Muhammad Chaudry,Independent,Jeep,160 
PP-11,Haji Malik Pervaiz Akhtar Awan,Independent,Lock,157 
PP-48,MANAN KHAN,PML N,Tiger,47194 
PP-48,MUHAMAMD ARIF KHAN,PTI,Bat,30270 
PP-48,MUHAMMAD ANWAR AZIZ CHAUDHRY,Independent,Pitcher,8854 
PP-48,MUHAMMAD ASHFAQ TAJ,TLP,Crane,8585 
PP-48,UMAR SHARIF AHMED,Independent,Bucket,6844 
PP-48,ZILL E HUMA,PPPP,Arrow,2630 
PP-48,MUHAMAMD IDREES TOOR,Independent,Jeep,498 
PP-48,SAMI ULLAH KHAN,APML,Eagle,445 
PP-48,MUHAMAMD QASIM KHAN,TLI,Cannon,134 
PP-48,AMIN KHAN,Independent,Jug,128 
PP-37,Khuwaja Muhammad Mansha Ullah Butt,PML N,Tiger,50876 
PP-37,MUHAMMAD ASHIQ,PTI,Bat,46532 
PP-37,MUHAMMAD ANSAR RAFIQUE,TLP,Crane,5244 
PP-37,TAHIR MEHMOOD BUTT,MMA,Book,4874 
PP-37,Muhammad As Cheema,AATPK,Chair,1387 
PP-37,FAISAL RASHEED CHOUDERY,PPPP,Arrow,941 
PP-37,IMRAN ASHRAF,Independent,Bucket,755 
PP-37,SHOAIB DAR,TLI,Cannon,686 
PP-37,SALAMAT MASIH,Independent,Well,543 
PP-37,FALIK SHER,APML,Eagle,251 
PP-37,MUHAMMAD ADIL,Independent,Bottle,250 
PP-37,Shafique Hussain,PST,Table Lamp,141 
PP-37,SADAF TANVEER,Independent,Jeep,118 
PP-37,KHAWAR AFROZ,Independent,Pressure Cooker,101 
PP-37,MUHAMMAD IMRAN,MQM Pakistan,Kite,92 
PP-37,HAFIZ ASGHAR ALI CHEEMA,JUP (Noorani),Key,34 
PP-37,MUHAMMAD KASHIF,Independent,Basket,17 
PP-36,MUHAMMAD AKHLAQ,PTI,Bat,51465 
PP-36,MUHAMMAD AKRAM,PML N,Tiger,42490 
PP-36,ARSHAD MEHMOOD BAGGU,MMA,Book,7897 
PP-36,ABDUL WAKEEL MIR,TLP,Crane,4627 
PP-36,UMER NAWAZ MUGHAL,PPPP,Arrow,837 
PP-36,JUNAID AKHLAQ,Independent,Sheep,540 
PP-36,MALIK AMIR IQBAL,PST,Table Lamp,195 
PP-36,NOUMAN NAZIR,AATPK,Chair,195 
PP-36,MUHAMMAD IMRAN DAR,Independent,Ox,100 
PP-36,Liaqat Ali Khan,MQM Pakistan,Kite,50 
PP-36,MUDASSAR ALI RANA,PQYP,Peacock,43 
PP-25,RAJA YAWAR KAMAL KHAN,PTI,Bat,59717 
PP-25,Mahar Muhammad Fayyaz,PML N,Tiger,56421 
PP-25,SYED IRFAN AMEER SHAH BUKHARI,TLP,Crane,27280 
PP-25,RAJA SAFEER AKBAR,Independent,Jeep,21234 
PP-25,Mirza Abdul Ghafar Khan,PPPP,Arrow,3467 
PP-25,QASIM MEHMOOD,MMA,Book,1738 
PP-25,ZAHID AZIZ,Independent,Basket,265 
PP-25,Noman Ashraf,Independent,Mobile Phone,227 
PP-25,Muhammad Atif Qureshi,Independent,Parrot,186 
PP-25,JAMSHAID ASHRAF,Independent,Bowl,105 
PP-19,AMMAR SADDIQUE KHAN,PTI,Bat,59490 
PP-19,MALIK UMER FAROOQ,Independent,Jeep,30408 
PP-19,Zeeshan Siddique Butt,PML N,Tiger,17932 
PP-19,QURBAN ALI,TLP,Crane,5139 
PP-19,SAFEER ALIM,MMA,Book,2707 
PP-19,RAJA SAJID UMER,PPPP,Arrow,1755 
PP-19,SYED HAIDER ALI SHAH,Independent,Apple,599 
PP-19,MUHAMMAD SARWAR,Independent,Tonga,262 
PP-19,RAJA MUHAMMAD BILAL,Independent,Bucket,182 
PP-23,SARDAR AFTAB AKBAR KHAN,PTI,Bat,77949 
PP-23,MUSHTAQ AHMAD,PML N,Tiger,45360 
PP-23,Tanweer Hussain,TLP,Crane,15783 
PP-23,IMRAN ABBAS,PPPP,Arrow,2074 
PP-23,NISAR QASIM,Independent,Pickup,1035 
PP-23,Naveed Akhtar,Independent,Jeep,867 
PP-23,AKHTAR HUSSAIN,Independent,Apple,805 
PP-23,WAQAR UL HASSAN,PST,Table Lamp,595 
PP-23,Muhammad Jahangir Malik,Independent,Bucket,558 
PP-23,GHULAM HAIDER,NP,Saw,517 
PP-82,FATEH KHALIQ,PTI,Bat,71831 
PP-82,KARAM ELAHI BANDIAL,PML N,Tiger,43205 
PP-82,NASIR KHAN AWAN,TLP,Crane,25179 
PP-82,MUHAMMAD SAGHEER,Independent,Bucket,10069 
PP-82,MUHAMMAD MUMTAZ,AATPK,Chair,1491 
PP-82,MALIK MUHAMAMD SHER AFZAL,Independent,Tonga,- 
PP-46,SYED SAEED UL HASSAN,Independent,Bucket,37349 
PP-46,AWAIS QASIM,PTI,Bat,30095 
PP-46,SAJJAD AHMED,PML N,Tiger,18635 
PP-46,BALQEES SARWAR,TLP,Crane,15203 
PP-46,RAZIA GHULAM AHMAD KHAN,Independent,Water Cooler,971 
PP-46,ZAHID TOUQEER AZHAR,Independent,Jeep,757 
PP-46,FAHEEM JAMEEL THAKUR,PPPP,Arrow,440 
PP-46,MUHAMAMD FAROOQ,Independent,Scooter,242 
PP-46,ADIL MAJEED,TLI,Cannon,192 
PP-6,MUHAMAMD LATASAB SATTI,PTI,Bat,64322 
PP-6,RAJA ASHFAQ SARWAR,PML N,Tiger,56682 
PP-6,SAJJAD AHMED,MMA,Book,9902 
PP-6,YAR MUNIR,TLP,Crane,9486 
PP-6,SAJJAD AHMED ABBASI,PPPP,Arrow,8421 
PP-6,FAISAL MEHMOOD SATTI,Independent,Bucket,1695 
PP-6,RAJA YASIR MEHMOOD,Independent,Gun,975 
PP-6,SHERBAZ,Independent,Jeep,859 
PP-6,JAWAD AHMED ABBASI,Independent,Mountain,279 
PP-6,AMJAD ARBAB ABBASI,PFP,Ship,255 
PP-6,SAJID MEHMOOD SATTI,Independent,Wrist Watch,180 
PP-6,MUHAMMAD MUBARIK ABBASI,Independent,Television,180 
PP-6,RAJA SOHAIL AKHTER,PMP 2,Rope,79 
